title,description,source,job_id,company,location,url,posted_date,keyword_query,collection_domain,unified_domain
IT Specialist (Enterprise Architecture),"This position is located in the Information Technology Architecture Office (ITAO), Office of the Chief Information Officer (OCIO), Office of the Director (OD), National Institutes of Health (NIH). As an Enterprise Architecture, the incumbent will focus on the hardware, software, network, and security infrastructure that enables the technology and information architecture that support the business processes and information needs of the NIH and its Institutes/Centers (ICs).",usajobs,NIH-OCIO-MP-26-12994888,National Institutes of Health,"Montgomery County, Maryland",https://www.usajobs.gov:443/job/875673800,2026-07-13T00:00:00.0000,information security,cybersecurity,
MATERIALS HANDLING INSPECTOR LEADER,You will serve as a MATERIALS HANDLING INSPECTOR LEADER of NMC CWD DET NORTH ISLAND/SCI ANNEX.,usajobs,ST-13001145-26-CKW,U.S. Pacific Fleet,"San Clemente Naval Reserve Island, California",https://www.usajobs.gov:443/job/876702100,2026-07-16T00:00:00.0000,information security,cybersecurity,
Legal Assistant,Corrections professionals who foster a humane and secure environment and ensure public safety by preparing individuals for successful reentry into our communities.,usajobs,BRO-2026-0071,Bureau of Prisons/Federal Prison System,"Kings, New York",https://www.usajobs.gov:443/job/876327900,2026-07-13T15:39:28.8430,information security,cybersecurity,
Assistant United States Attorney,"This is an open continuous announcement that is intended to continually solicit applications in order to fill immediate and future vacancies. Applications will be reviewed and referred as vacancies occur. Applications must be submitted by August 13, 2026. For more information regarding the office, visit https://www.justice.gov/usao-mn. These positions are located in Minneapolis, Minnesota. As needed, additional positions may be filled using this announcement.",usajobs,26-MN-12832010-AUSA-CRM,Executive Office for U.S. Attorneys and the Office of the U.S. Attorneys,"Minneapolis, Minnesota",https://www.usajobs.gov:443/job/851069300,2025-11-26T09:21:15.6500,information security,cybersecurity,
Chief Privacy Officer,"The Internal Revenue Service (IRS) is a bureau of the Department of the Treasury. The U.S. Department of the Treasury has a distinguished history dating back to the founding of our nation. As the steward of U.S. economic and financial systems, Treasury is a major and influential leader in today's global economy. We have over 100,000 employees across the country and around the world. Come Join the Department of the Treasury and Invest in Tomorrow.",usajobs,ST-26-13008155-MR,Internal Revenue Service,Multiple Locations,https://www.usajobs.gov:443/job/876903200,2026-07-17T00:00:00.0000,information security,cybersecurity,
Supervisory Personnel Security Specialist-Temp NTE 1 year,"This position serves as the Supervisory Personnel Security Specialist, and the work assigned is of a very confidential, complex and highly sensitive nature. This position performs the security-related functions in support of a Network Personnel Suitability and Credentialing Program (hereinafter, ""Personnel Security Program"") within a Shared Services Unit, and assures that all appointees have the appropriate level of security/suitability clearance commensurate with their assignment.",usajobs,CBSU-13007835-26-RLS,Veterans Health Administration,Multiple Locations,https://www.usajobs.gov:443/job/876805200,2026-07-16T00:00:00.0000,information security,cybersecurity,
Claims and Program Representative,This position is located in the Railroad Retirement Board's Field Service. The incumbent will be responsible for providing a full-range of client services regarding benefits available under the various programs administered by the RRB. This job announcement may be used to fill one or more vacancies. This is a bargaining unit position. This position is represented by the Council of AFGE Locals in the Board.,usajobs,260036DE-13001020-YA,Railroad Retirement Board,Multiple Locations,https://www.usajobs.gov:443/job/876569800,2026-07-15T08:45:54.3430,information security,cybersecurity,
Lead IT Specialist (Program Manager),Direct-Hire Authority (DHA) is a hiring authority granted by the Office of Personnel Management (OPM) to address critical hiring needs or severe candidate shortages.,usajobs,DE-13003790-26-TGM,"Offices, Boards and Divisions","Washington, District of Columbia",https://www.usajobs.gov:443/job/877098000,2026-07-17T15:21:34.7770,information security,cybersecurity,
Recreation Aid,"Incumbent performs a variety of duties in support of the Community Recreation Program that may include Morale, Welfare, and Recreation (MWR) special events, MWR information/resources, command events, visiting ships or fleet support, community events, trips, tours, outings, party and picnic rental equipment, resale tickets, Library, Liberty, leisure skill classes and outdoor recreation or other similar MWR recreational services including grab-n-go, bowling and movies, fitness and sports.",usajobs,26-13001857,"Commander, Navy Installations Command","Great Lakes, Illinois",https://www.usajobs.gov:443/job/875821700,2026-07-08T19:36:06.8830,information security,cybersecurity,
Head of Direct Services SE,"The Head of Direct Services, Southeast serves as the principal executive responsible for leading, directing, and coordinating Social Security Administration (SSA) field operations across a major geographic segment of the US. The Head provides senior-level leadership for a geographically dispersed, direct-to-consumer organization, ensuring the effective delivery of SSA programs and services.",usajobs,SSA-EX-635,Social Security Administration,Location Negotiable After Selection,https://www.usajobs.gov:443/job/876842800,2026-07-16T12:48:26.2970,information security,cybersecurity,business
Operations Assistant NF-02,"This position is located at The Peak & Pine Plains Bowling Center. Join our team at the Directorate of Family and Morale, Welfare and Recreation (FMWR) at Fort Drum. We are dedicated to enhancing the lives of Soldiers and their Families by providing essential support services, including child and youth programs and a variety of recreational activities that directly contribute to Soldier readiness and well-being. Incentives and Bonuses Incentives will NOT be paid.",usajobs,O2NAFBN-26-12857185,United States Army Installation Management Command,"Fort Drum, New York",https://www.usajobs.gov:443/job/853012900,2026-01-01T00:00:00.0000,information security,cybersecurity,
Operations Assistant NF-02,"This position is located at: FMWR - Business and Recreation Division - Belton Lake Outdoor Recreation Area (BLORA). - Fort Hood, Texas. Belton Lake Outdoor Recreation Area (BLORA) is a reservoir located near Fort Hood and offers patrons a vast variety of activities, including but not limited to: camping, boating, hiking, fishing, kayaking, paintball, horseback riding and mountain biking.",usajobs,O2NAFEF-26-12975608,United States Army Installation Management Command,"Fort Hood, Texas",https://www.usajobs.gov:443/job/871469800,2026-06-02T17:09:06.6900,information security,cybersecurity,
Operations Assistant NF-02,This position is located at The West Point Club. Incentives and Bonuses Incentives will not be paid.,usajobs,O3NAFBR-26-13008187,United States Army Installation Management Command,"West Point, New York",https://www.usajobs.gov:443/job/877032400,2026-07-17T11:44:14.0330,information security,cybersecurity,
Economist,"Organizational Location: This position is with the Department of Homeland Security, within U.S. Customs and Border Protection, Office of Trade, Regulations and Rulings, Economic Impact Analysis Branch, located in Washington, DC.",usajobs,OT-IMP-12995937-KEG,Customs and Border Protection,"Washington, District of Columbia",https://www.usajobs.gov:443/job/876818300,2026-07-20T00:00:00.0000,information security,cybersecurity,
Assistant United States Attorney (Criminal) Open Continuous,"This announcement will be open until positions are filled. However, first round consideration will be given to applications submitted by April 22, 2026, 11:59 pm, Eastern Standard Time. Applicant lists will be reviewed approximately every 30 days. The positions advertised are located in Albuquerque & Las Cruces, New Mexico.",usajobs,26-NM-12929971-AUSA,Executive Office for U.S. Attorneys and the Office of the U.S. Attorneys,Multiple Locations,https://www.usajobs.gov:443/job/864341300,2026-04-08T10:10:39.2800,information security,cybersecurity,
General Engineer,This vacancy is for a General Engineer in the National Telecommunications and Information Administration within the Department of Commerce.,usajobs,NTIA-OSM-DHA-26-12998644,National Telecommunications and Information Administration,Multiple Locations,https://www.usajobs.gov:443/job/875252500,2026-07-06T00:00:00.0000,information security,cybersecurity,
HR Specialist (Accountability & Policy),"This position is located in the Office of Human Capital Management and Training (HCT). As a technical authority in Human Capital Management, serves as an accountability auditor and policy manager responsible for conducting the full range of activities associated with accountability reviews and policy development. The work has special significance for the success of the agency and the granting or revoking of Agency-level delegations from the Office of Personnel Management.",usajobs,HCT-13000825-26-KM,National Transportation Safety Board,"Washington, District of Columbia",https://www.usajobs.gov:443/job/875616800,2026-07-08T00:00:00.0000,information security,cybersecurity,
Supervisory Criminal Investigator (Special Agent in Charge),"This vacancy is for a Supervisory Criminal Investigator (Special Agent in Charge) in the Office of Export Enforcement (OEE), Office of the Assistant Secretary for Export Enforcement (EE), Bureau of Industry and Security (BIS) within the Department of Commerce.",usajobs,BIS-OEE-DHA-26-13001704,Bureau of Industry and Security,Multiple Locations,https://www.usajobs.gov:443/job/876230300,2026-07-13T08:52:19.4370,information security,cybersecurity,
